date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202053,AI,medical_practice,0,location,16128,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AI,medical_practice,155,location,16128,155,NA,0.44,44,39.1,0.96,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AI,medical_practice,113,location,16128,268,NA,0.582,58.199999999999996,45.4,0.7,1.66,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AI,medical_practice,208,location,16128,476,NA,0.581,58.099999999999994,50.2,1.29,2.95,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AI,medical_practice,101,location,16128,577,NA,0.58,57.99999999999999,51.4,0.63,3.58,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AI,medical_practice,111,location,16128,688,NA,0.347,34.699999999999996,47.699999999999996,0.69,4.27,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AI,medical_practice,189,location,16128,877,NA,0.643,64.3,50.5,1.17,5.44,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AI,medical_practice,219,location,16128,1096,NA,0.546,54.6,51.300000000000004,1.36,6.8,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AI,medical_practice,54,location,16128,1150,NA,0.5,50,51.2,0.33,7.13,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AI,medical_practice,75,location,16128,1225,NA,1,100,52.800000000000004,0.47,7.6,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AI,medical_practice,83,location,16128,1308,NA,0.79,79,53.900000000000006,0.51,8.11,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AI,medical_practice,22,location,16128,1330,NA,1,100,54.400000000000006,0.14,8.25,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AI,medical_practice,181,location,16128,1511,NA,0.539,53.900000000000006,54.300000000000004,1.12,9.37,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AI,medical_practice,494,location,16128,2005,NA,0.75,75,58.3,3.06,12.43,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AI,medical_practice,235,location,16128,2240,NA,0.758,75.8,59.699999999999996,1.46,13.89,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AI,medical_practice,72,location,16128,2312,NA,0.692,69.19999999999999,60,0.45,14.34,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AI,medical_practice,455,location,16128,2767,NA,0.707,70.7,61.5,2.82,17.16,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AI,medical_practice,829,location,16128,3596,NA,0.756,75.6,64.2,5.14,22.3,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AI,medical_practice,463,location,16128,4059,NA,0.664,66.4,64.5,2.87,25.17,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AI,medical_practice,296,location,16128,4355,NA,0.608,60.8,64.2,1.84,27,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AI,medical_practice,494,location,16128,4849,NA,0.632,63.2,64.1,3.06,30.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AI,medical_practice,753,location,16128,5602,NA,0.648,64.8,64.2,4.67,34.73,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,AI,medical_practice,363,location,16128,5965,NA,0.328,32.800000000000004,60.699999999999996,2.25,36.99,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,AI,pharmacy,0,location,16128,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,AI,pharmacy,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,AI,hospital,0,location,16128,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,AI,hospital,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,AI,other,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,AI,other,0,location,16128,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AI,other,0,location,16128,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AI,other,1,location,16128,1,NA,0.005,0.5,0.2,0.01,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AI,other,0,location,16128,1,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AI,other,0,location,16128,1,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AI,other,0,location,16128,1,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AI,other,0,location,16128,1,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AI,other,1,location,16128,2,NA,0.002,0.2,0.1,0.01,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AI,other,0,location,16128,2,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,AI,other,0,location,16128,2,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,AR,vaccination_centre,0,location,55445,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,AR,vaccination_centre,2,location,55445,2,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AR,vaccination_centre,219,location,55445,221,NA,0.313,31.3,31.5,0.39,0.4,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AR,vaccination_centre,0,location,55445,221,NA,NA,NA,31.5,0,0.4,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AR,vaccination_centre,1120,location,55445,1341,NA,0.816,81.6,64.7,2.02,2.42,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AR,vaccination_centre,1012,location,55445,2353,NA,0.618,61.8,63.4,1.83,4.24,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AR,vaccination_centre,0,location,55445,2353,NA,NA,NA,63.4,0,4.24,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AR,vaccination_centre,233,location,55445,2586,NA,0.943,94.3,65.4,0.42,4.66,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AR,vaccination_centre,1053,location,55445,3639,NA,0.797,79.7,68.89999999999999,1.9,6.56,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AR,vaccination_centre,634,location,55445,4273,NA,0.793,79.3,70.3,1.14,7.71,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AR,vaccination_centre,585,location,55445,4858,NA,0.964,96.39999999999999,72.7,1.06,8.76,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AR,vaccination_centre,381,location,55445,5239,NA,0.972,97.2,74,0.69,9.45,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AR,vaccination_centre,1146,location,55445,6385,NA,0.956,95.6,77.2,2.07,11.52,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AR,vaccination_centre,1208,location,55445,7593,NA,0.834,83.39999999999999,78.10000000000001,2.18,13.69,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AR,vaccination_centre,975,location,55445,8568,NA,0.775,77.5,78,1.76,15.45,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AR,vaccination_centre,1151,location,55445,9719,NA,0.672,67.2,76.6,2.08,17.53,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AR,vaccination_centre,1365,location,55445,11084,NA,0.736,73.6,76.2,2.46,19.99,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AR,vaccination_centre,1382,location,55445,12466,NA,0.835,83.5,76.9,2.49,22.48,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AR,vaccination_centre,1459,location,55445,13925,NA,0.693,69.3,76.1,2.63,25.11,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AR,vaccination_centre,1799,location,55445,15724,NA,0.704,70.39999999999999,75.4,3.24,28.36,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AR,vaccination_centre,2011,location,55445,17735,NA,0.686,68.60000000000001,74.5,3.63,31.99,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AR,vaccination_centre,2530,location,55445,20265,NA,0.786,78.60000000000001,75,4.56,36.55,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AR,vaccination_centre,2292,location,55445,22557,NA,0.817,81.69999999999999,75.6,4.13,40.68,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,AR,vaccination_centre,2729,location,55445,25286,NA,0.846,84.6,76.5,4.92,45.61,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,AR,nursing_home,0,location,55445,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AR,nursing_home,0,location,55445,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AR,nursing_home,0,location,55445,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,AR,nursing_home,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,AR,medical_practice,0,location,55445,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,AR,medical_practice,0,location,55445,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,AR,medical_practice,80,location,55445,80,NA,0.114,11.4,11.4,0.14,0.14,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,AR,medical_practice,0,location,55445,80,NA,NA,NA,11.4,0,0.14,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,AR,medical_practice,70,location,55445,150,NA,0.051,5.1,7.199999999999999,0.13,0.27,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,AR,medical_practice,175,location,55445,325,NA,0.107,10.7,8.799999999999999,0.32,0.59,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,AR,medical_practice,0,location,55445,325,NA,NA,NA,8.799999999999999,0,0.59,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,AR,medical_practice,11,location,55445,336,NA,0.045,4.5,8.5,0.02,0.61,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,AR,medical_practice,81,location,55445,417,NA,0.061,6.1,7.9,0.15,0.75,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,AR,medical_practice,84,location,55445,501,NA,0.105,10.5,8.200000000000001,0.15,0.9,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,AR,medical_practice,0,location,55445,501,NA,0,0,7.5,0,0.9,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,AR,medical_practice,11,location,55445,512,NA,0.028,2.8000000000000003,7.199999999999999,0.02,0.92,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,AR,medical_practice,30,location,55445,542,NA,0.025,2.5,6.5,0.05,0.98,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,AR,medical_practice,79,location,55445,621,NA,0.055,5.5,6.4,0.14,1.12,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,AR,medical_practice,178,location,55445,799,NA,0.141,14.099999999999998,7.3,0.32,1.44,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,AR,medical_practice,245,location,55445,1044,NA,0.143,14.299999999999999,8.200000000000001,0.44,1.88,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,AR,medical_practice,211,location,55445,1255,NA,0.114,11.4,8.6,0.38,2.26,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,AR,medical_practice,67,location,55445,1322,NA,0.04,4,8.200000000000001,0.12,2.38,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,AR,medical_practice,511,location,55445,1833,NA,0.243,24.3,10,0.92,3.31,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,AR,medical_practice,752,location,55445,2585,NA,0.294,29.4,12.4,1.36,4.66,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,AR,medical_practice,648,location,55445,3233,NA,0.221,22.1,13.600000000000001,1.17,5.83,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,AR,medical_practice,655,location,55445,3888,NA,0.203,20.3,14.399999999999999,1.18,7.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,AR,medical_practice,515,location,55445,4403,NA,0.183,18.3,14.799999999999999,0.93,7.94,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
