"date","geoRegion","location","entries","type_variant","pop","sumTotal","prctPopSumTotal","freq","prct","prctSumTotal","per100Persons","per100PersonsTotal","type","version","granularity"
202108,"AI","medical_practice",54,"location",16128,1150,NA,0.5,50,51.2,0.33,7.13,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AI","medical_practice",75,"location",16128,1225,NA,1,100,52.8,0.47,7.6,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AI","medical_practice",83,"location",16128,1308,NA,0.79,79,53.9,0.51,8.11,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AI","medical_practice",22,"location",16128,1330,NA,1,100,54.4,0.14,8.25,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AI","medical_practice",181,"location",16128,1511,NA,0.539,53.9,54.3,1.12,9.37,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AI","medical_practice",494,"location",16128,2005,NA,0.75,75,58.3,3.06,12.43,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AI","medical_practice",235,"location",16128,2240,NA,0.758,75.8,59.7,1.46,13.89,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AI","medical_practice",72,"location",16128,2312,NA,0.692,69.2,60,0.45,14.34,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AI","medical_practice",455,"location",16128,2767,NA,0.707,70.7,61.5,2.82,17.16,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AI","medical_practice",828,"location",16128,3595,NA,0.756,75.6,64.3,5.13,22.29,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AI","medical_practice",460,"location",16128,4055,NA,0.663,66.3,64.5,2.85,25.14,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AI","medical_practice",295,"location",16128,4350,NA,0.607,60.7,64.2,1.83,26.97,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AI","medical_practice",488,"location",16128,4838,NA,0.629,62.9,64.1,3.03,30,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AI","pharmacy",0,"location",16128,0,NA,NA,NA,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AI","pharmacy",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AI","hospital",0,"location",16128,0,NA,NA,NA,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AI","hospital",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AI","other",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AI","other",0,"location",16128,0,NA,NA,NA,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AI","other",0,"location",16128,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AI","other",1,"location",16128,1,NA,0.005,0.5,0.2,0.01,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AI","other",0,"location",16128,1,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"AI","other",0,"location",16128,1,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"AI","other",0,"location",16128,1,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"AI","other",0,"location",16128,1,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"AI","other",1,"location",16128,2,NA,0.002,0.2,0.1,0.01,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AI","other",0,"location",16128,2,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AI","other",0,"location",16128,2,NA,0,0,0,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AI","other",0,"location",16128,2,NA,0,0,0,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AI","other",0,"location",16128,2,NA,0,0,0,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AI","other",0,"location",16128,2,NA,0,0,0,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AI","other",0,"location",16128,2,NA,0,0,0,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AR","vaccination_centre",0,"location",55445,0,NA,NA,NA,NA,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AR","vaccination_centre",2,"location",55445,2,NA,1,100,100,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AR","vaccination_centre",218,"location",55445,220,NA,0.312,31.2,31.4,0.39,0.4,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AR","vaccination_centre",0,"location",55445,220,NA,NA,NA,31.4,0,0.4,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AR","vaccination_centre",1119,"location",55445,1339,NA,0.816,81.6,64.7,2.02,2.42,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"AR","vaccination_centre",1008,"location",55445,2347,NA,0.617,61.7,63.4,1.82,4.23,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"AR","vaccination_centre",0,"location",55445,2347,NA,NA,NA,63.4,0,4.23,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"AR","vaccination_centre",233,"location",55445,2580,NA,0.943,94.3,65.3,0.42,4.65,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"AR","vaccination_centre",1053,"location",55445,3633,NA,0.797,79.7,68.9,1.9,6.55,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"AR","vaccination_centre",634,"location",55445,4267,NA,0.793,79.3,70.3,1.14,7.7,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AR","vaccination_centre",585,"location",55445,4852,NA,0.964,96.4,72.6,1.06,8.75,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AR","vaccination_centre",381,"location",55445,5233,NA,0.972,97.2,74,0.69,9.44,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AR","vaccination_centre",1146,"location",55445,6379,NA,0.956,95.6,77.1,2.07,11.51,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AR","vaccination_centre",1208,"location",55445,7587,NA,0.834,83.4,78.1,2.18,13.68,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AR","vaccination_centre",975,"location",55445,8562,NA,0.776,77.6,78,1.76,15.44,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AR","vaccination_centre",1151,"location",55445,9713,NA,0.672,67.2,76.6,2.08,17.52,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AR","vaccination_centre",1365,"location",55445,11078,NA,0.736,73.6,76.2,2.46,19.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AR","vaccination_centre",1382,"location",55445,12460,NA,0.835,83.5,76.9,2.49,22.47,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AR","vaccination_centre",1459,"location",55445,13919,NA,0.693,69.3,76.1,2.63,25.1,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AR","vaccination_centre",1796,"location",55445,15715,NA,0.704,70.4,75.4,3.24,28.34,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AR","vaccination_centre",2010,"location",55445,17725,NA,0.695,69.5,74.6,3.63,31.97,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AR","vaccination_centre",2530,"location",55445,20255,NA,0.786,78.6,75.1,4.56,36.53,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AR","nursing_home",0,"location",55445,0,NA,NA,NA,NA,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AR","nursing_home",0,"location",55445,0,NA,NA,NA,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"AR","nursing_home",0,"location",55445,0,NA,NA,NA,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AR","nursing_home",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AR","medical_practice",0,"location",55445,0,NA,NA,NA,NA,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AR","medical_practice",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AR","medical_practice",80,"location",55445,80,NA,0.115,11.5,11.4,0.14,0.14,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AR","medical_practice",0,"location",55445,80,NA,NA,NA,11.4,0,0.14,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AR","medical_practice",70,"location",55445,150,NA,0.051,5.1,7.2,0.13,0.27,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"AR","medical_practice",175,"location",55445,325,NA,0.107,10.7,8.8,0.32,0.59,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"AR","medical_practice",0,"location",55445,325,NA,NA,NA,8.8,0,0.59,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"AR","medical_practice",11,"location",55445,336,NA,0.045,4.5,8.5,0.02,0.61,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"AR","medical_practice",81,"location",55445,417,NA,0.061,6.1,7.9,0.15,0.75,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"AR","medical_practice",84,"location",55445,501,NA,0.105,10.5,8.3,0.15,0.9,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"AR","medical_practice",0,"location",55445,501,NA,0,0,7.5,0,0.9,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"AR","medical_practice",11,"location",55445,512,NA,0.028,2.8,7.2,0.02,0.92,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"AR","medical_practice",30,"location",55445,542,NA,0.025,2.5,6.6,0.05,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"AR","medical_practice",78,"location",55445,620,NA,0.054,5.4,6.4,0.14,1.12,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"AR","medical_practice",177,"location",55445,797,NA,0.141,14.1,7.3,0.32,1.44,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"AR","medical_practice",244,"location",55445,1041,NA,0.143,14.3,8.2,0.44,1.88,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"AR","medical_practice",210,"location",55445,1251,NA,0.113,11.3,8.6,0.38,2.26,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"AR","medical_practice",67,"location",55445,1318,NA,0.04,4,8.1,0.12,2.38,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"AR","medical_practice",509,"location",55445,1827,NA,0.242,24.2,10,0.92,3.3,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"AR","medical_practice",752,"location",55445,2579,NA,0.295,29.5,12.4,1.36,4.65,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"AR","medical_practice",645,"location",55445,3224,NA,0.223,22.3,13.6,1.16,5.81,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"AR","medical_practice",654,"location",55445,3878,NA,0.203,20.3,14.4,1.18,6.99,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"AR","pharmacy",0,"location",55445,0,NA,NA,NA,NA,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"AR","pharmacy",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"AR","pharmacy",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"AR","pharmacy",0,"location",55445,0,NA,NA,NA,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"AR","pharmacy",0,"location",55445,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
