date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202114,AR,female,722,sex,27507,4594,2.62,16.7,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.522,52.2
202115,AR,female,599,sex,27507,5193,2.18,18.88,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.535,53.5
202116,AR,female,255,sex,27507,5448,0.93,19.81,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.483,48.3
202117,AR,female,441,sex,27507,5889,1.6,21.41,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.509,50.9
202118,AR,female,843,sex,27507,6732,3.06,24.47,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.599,59.9
202119,AR,female,1034,sex,27507,7766,3.76,28.23,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.535,53.5
202120,AR,female,1242,sex,27507,9008,4.52,32.75,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.465,46.5
202121,AR,female,934,sex,27507,9942,3.4,36.14,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.486,48.6
202122,AR,female,958,sex,27507,10900,3.48,39.63,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.481,48.1
202123,AR,female,734,sex,27507,11634,2.67,42.29,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.479,47.9
202124,AR,female,359,sex,27507,11993,1.31,43.6,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.441,44.1
202125,AR,female,427,sex,27507,12420,1.55,45.15,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.442,44.2
202052,AR,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,AR,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202101,AR,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202102,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202103,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202104,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202105,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202106,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202107,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202108,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202109,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202110,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202111,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202112,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202113,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202114,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202115,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202116,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202117,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202118,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202119,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202120,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202121,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202122,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202123,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202124,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202125,AR,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202052,BE,male,0,sex,510170,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,BE,male,0,sex,510170,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202101,BE,male,0,sex,510170,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202102,BE,male,1933,sex,510170,1933,0.38,0.38,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.438,43.8
202103,BE,male,4241,sex,510170,6174,0.83,1.21,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.426,42.6
202104,BE,male,4653,sex,510170,10827,0.91,2.12,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.461,46.1
202105,BE,male,4986,sex,510170,15813,0.98,3.1,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.453,45.300000000000004
202106,BE,male,4272,sex,510170,20085,0.84,3.94,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.386,38.6
202107,BE,male,3759,sex,510170,23844,0.74,4.67,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.331,33.1
202108,BE,male,1757,sex,510170,25601,0.34,5.02,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.326,32.6
202109,BE,male,1918,sex,510170,27519,0.38,5.39,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.377,37.7
202110,BE,male,5452,sex,510170,32971,1.07,6.46,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.396,39.6
202111,BE,male,5571,sex,510170,38542,1.09,7.55,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.47,47
202112,BE,male,4712,sex,510170,43254,0.92,8.48,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.473,47.3
202113,BE,male,5818,sex,510170,49072,1.14,9.62,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.41,41
202114,BE,male,7258,sex,510170,56330,1.42,11.04,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.446,44.6
202115,BE,male,12759,sex,510170,69089,2.5,13.54,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.457,45.7
202116,BE,male,14799,sex,510170,83888,2.9,16.44,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.465,46.5
202117,BE,male,20986,sex,510170,104874,4.11,20.56,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.523,52.300000000000004
202118,BE,male,23485,sex,510170,128359,4.6,25.16,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.465,46.5
202119,BE,male,21373,sex,510170,149732,4.19,29.35,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.492,49.2
202120,BE,male,18951,sex,510170,168683,3.71,33.06,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.493,49.3
202121,BE,male,16914,sex,510170,185597,3.32,36.38,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.524,52.400000000000006
202122,BE,male,16119,sex,510170,201716,3.16,39.54,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.523,52.300000000000004
202123,BE,male,20361,sex,510170,222077,3.99,43.53,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.516,51.6
202124,BE,male,21645,sex,510170,243722,4.24,47.77,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.52,52
202125,BE,male,9876,sex,510170,253598,1.94,49.71,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.524,52.400000000000006
202052,BE,female,0,sex,529304,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,BE,female,0,sex,529304,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202101,BE,female,0,sex,529304,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202102,BE,female,2482,sex,529304,2482,0.47,0.47,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.562,56.2
202103,BE,female,5701,sex,529304,8183,1.08,1.55,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.573,57.3
202104,BE,female,5442,sex,529304,13625,1.03,2.57,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.539,53.900000000000006
202105,BE,female,6006,sex,529304,19631,1.13,3.71,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.546,54.6
202106,BE,female,6777,sex,529304,26408,1.28,4.99,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.613,61.3
202107,BE,female,7578,sex,529304,33986,1.43,6.42,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.668,66.8
202108,BE,female,3627,sex,529304,37613,0.69,7.11,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.673,67.30000000000001
202109,BE,female,3165,sex,529304,40778,0.6,7.7,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.622,62.2
202110,BE,female,8313,sex,529304,49091,1.57,9.27,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.604,60.4
202111,BE,female,6274,sex,529304,55365,1.19,10.46,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.529,52.900000000000006
202112,BE,female,5251,sex,529304,60616,0.99,11.45,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.527,52.7
202113,BE,female,8351,sex,529304,68967,1.58,13.03,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.589,58.9
202114,BE,female,9004,sex,529304,77971,1.7,14.73,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.553,55.300000000000004
202115,BE,female,15169,sex,529304,93140,2.87,17.6,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.543,54.300000000000004
202116,BE,female,17034,sex,529304,110174,3.22,20.81,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.535,53.5
202117,BE,female,19136,sex,529304,129310,3.62,24.43,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.477,47.699999999999996
202118,BE,female,27015,sex,529304,156325,5.1,29.53,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.534,53.400000000000006
202119,BE,female,22003,sex,529304,178328,4.16,33.69,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.507,50.7
202120,BE,female,19493,sex,529304,197821,3.68,37.37,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.507,50.7
202121,BE,female,15359,sex,529304,213180,2.9,40.28,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.476,47.599999999999994
202122,BE,female,14688,sex,529304,227868,2.77,43.05,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.476,47.599999999999994
202123,BE,female,19062,sex,529304,246930,3.6,46.65,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.483,48.3
202124,BE,female,19869,sex,529304,266799,3.75,50.41,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.478,47.8
202125,BE,female,8939,sex,529304,275738,1.69,52.09,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.474,47.4
202052,BE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,BE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202101,BE,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202102,BE,unknown,2,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202103,BE,unknown,9,sex,NA,11,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202104,BE,unknown,8,sex,NA,19,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202105,BE,unknown,5,sex,NA,24,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202106,BE,unknown,7,sex,NA,31,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202107,BE,unknown,6,sex,NA,37,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202108,BE,unknown,2,sex,NA,39,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202109,BE,unknown,4,sex,NA,43,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202110,BE,unknown,5,sex,NA,48,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202111,BE,unknown,9,sex,NA,57,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202112,BE,unknown,9,sex,NA,66,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202113,BE,unknown,11,sex,NA,77,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202114,BE,unknown,11,sex,NA,88,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202115,BE,unknown,14,sex,NA,102,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202116,BE,unknown,23,sex,NA,125,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202117,BE,unknown,29,sex,NA,154,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202118,BE,unknown,47,sex,NA,201,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202119,BE,unknown,26,sex,NA,227,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202120,BE,unknown,22,sex,NA,249,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202121,BE,unknown,25,sex,NA,274,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202122,BE,unknown,24,sex,NA,298,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202123,BE,unknown,33,sex,NA,331,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.001,0.1
202124,BE,unknown,73,sex,NA,404,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.002,0.2
202125,BE,unknown,30,sex,NA,434,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.002,0.2
202052,BL,male,0,sex,141890,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,BL,male,70,sex,141890,70,0.05,0.05,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.273,27.3
202101,BL,male,780,sex,141890,850,0.55,0.6,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.481,48.1
202102,BL,male,1334,sex,141890,2184,0.94,1.54,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.444,44.4
202103,BL,male,1448,sex,141890,3632,1.02,2.56,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.431,43.1
202104,BL,male,671,sex,141890,4303,0.47,3.03,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.468,46.800000000000004
202105,BL,male,466,sex,141890,4769,0.33,3.36,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.516,51.6
202106,BL,male,756,sex,141890,5525,0.53,3.89,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.454,45.4
202107,BL,male,2034,sex,141890,7559,1.43,5.33,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.45,45
202108,BL,male,1372,sex,141890,8931,0.97,6.29,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.415,41.5
202109,BL,male,1689,sex,141890,10620,1.19,7.48,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.494,49.4
202110,BL,male,1319,sex,141890,11939,0.93,8.41,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.466,46.6
202111,BL,male,1197,sex,141890,13136,0.84,9.26,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.459,45.9
202112,BL,male,2675,sex,141890,15811,1.89,11.14,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.473,47.3
202113,BL,male,1825,sex,141890,17636,1.29,12.43,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.484,48.4
202114,BL,male,1996,sex,141890,19632,1.41,13.84,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.489,48.9
202115,BL,male,6251,sex,141890,25883,4.41,18.24,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.492,49.2
202116,BL,male,5701,sex,141890,31584,4.02,22.26,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.409,40.9
202117,BL,male,3620,sex,141890,35204,2.55,24.81,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.419,41.9
202118,BL,male,3181,sex,141890,38385,2.24,27.05,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.492,49.2
202119,BL,male,2622,sex,141890,41007,1.85,28.9,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.503,50.3
202120,BL,male,6733,sex,141890,47740,4.75,33.65,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.517,51.7
202121,BL,male,3992,sex,141890,51732,2.81,36.46,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.512,51.2
202122,BL,male,4474,sex,141890,56206,3.15,39.61,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.521,52.1
202123,BL,male,4597,sex,141890,60803,3.24,42.85,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.499,49.9
202124,BL,male,5101,sex,141890,65904,3.6,46.45,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.537,53.7
202125,BL,male,6835,sex,141890,72739,4.82,51.26,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.538,53.800000000000004
202052,BL,female,0,sex,147578,0,0,0,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,BL,female,185,sex,147578,185,0.13,0.13,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.723,72.3
202101,BL,female,843,sex,147578,1028,0.57,0.7,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.519,51.9
202102,BL,female,1670,sex,147578,2698,1.13,1.83,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.556,55.60000000000001
202103,BL,female,1910,sex,147578,4608,1.29,3.12,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.569,56.89999999999999
202104,BL,female,763,sex,147578,5371,0.52,3.64,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.532,53.2
202105,BL,female,437,sex,147578,5808,0.3,3.94,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.484,48.4
202106,BL,female,908,sex,147578,6716,0.62,4.55,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.546,54.6
202107,BL,female,2483,sex,147578,9199,1.68,6.23,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.55,55.00000000000001
202108,BL,female,1931,sex,147578,11130,1.31,7.54,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.585,58.5
202109,BL,female,1730,sex,147578,12860,1.17,8.71,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.506,50.6
202110,BL,female,1513,sex,147578,14373,1.03,9.74,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.534,53.400000000000006
202111,BL,female,1409,sex,147578,15782,0.95,10.69,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.541,54.1
202112,BL,female,2980,sex,147578,18762,2.02,12.71,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.527,52.7
202113,BL,female,1947,sex,147578,20709,1.32,14.03,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.516,51.6
202114,BL,female,2087,sex,147578,22796,1.41,15.45,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.511,51.1
202115,BL,female,6463,sex,147578,29259,4.38,19.83,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.508,50.8
202116,BL,female,8249,sex,147578,37508,5.59,25.42,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.591,59.099999999999994
202117,BL,female,5023,sex,147578,42531,3.4,28.82,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.581,58.099999999999994
202118,BL,female,3279,sex,147578,45810,2.22,31.04,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.508,50.8
202119,BL,female,2591,sex,147578,48401,1.76,32.8,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.497,49.7
202120,BL,female,6300,sex,147578,54701,4.27,37.07,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.483,48.3
202121,BL,female,3809,sex,147578,58510,2.58,39.65,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.488,48.8
202122,BL,female,4120,sex,147578,62630,2.79,42.44,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.479,47.9
202123,BL,female,4615,sex,147578,67245,3.13,45.57,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.501,50.1
202124,BL,female,4397,sex,147578,71642,2.98,48.55,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.463,46.300000000000004
202125,BL,female,5866,sex,147578,77508,3.97,52.52,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.462,46.2
202052,BL,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,NA,NA
202053,BL,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0.004,0.4
202101,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202102,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202103,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202104,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202105,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202106,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202107,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202108,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202109,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202110,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202111,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202112,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202113,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202114,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202115,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202116,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202117,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202118,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202119,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202120,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202121,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202122,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202123,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202124,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
202125,BL,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-29_09-35-11,detailed,0,0
