date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202111,AG,60 - 69,1419,altersklasse_covid19,79161,9021,1.79,11.4,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.281,28.1
202112,AG,60 - 69,2101,altersklasse_covid19,79161,11122,2.65,14.05,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.271,27.1
202113,AG,60 - 69,3658,altersklasse_covid19,79161,14780,4.62,18.67,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.39,39
202114,AG,60 - 69,4317,altersklasse_covid19,79161,19097,5.45,24.12,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.354,35.4
202115,AG,60 - 69,6297,altersklasse_covid19,79161,25394,7.95,32.08,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.333,33.300000000000004
202116,AG,60 - 69,7206,altersklasse_covid19,79161,32600,9.1,41.18,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.327,32.7
202117,AG,60 - 69,3279,altersklasse_covid19,79161,35879,4.14,45.32,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.213,21.3
202118,AG,60 - 69,4641,altersklasse_covid19,79161,40520,5.86,51.19,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.204,20.4
202119,AG,60 - 69,3304,altersklasse_covid19,79161,43824,4.17,55.36,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.18,18
202120,AG,60 - 69,2961,altersklasse_covid19,79161,46785,3.74,59.1,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.173,17.299999999999997
202121,AG,60 - 69,3496,altersklasse_covid19,79161,50281,4.42,63.52,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.146,14.6
202122,AG,60 - 69,3292,altersklasse_covid19,79161,53573,4.16,67.68,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.129,12.9
202123,AG,60 - 69,3223,altersklasse_covid19,79161,56796,4.07,71.75,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.105,10.5
202124,AG,60 - 69,1932,altersklasse_covid19,79161,58728,2.44,74.19,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.076,7.6
202125,AG,60 - 69,899,altersklasse_covid19,79161,59627,1.14,75.32,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.068,6.800000000000001
202052,AG,70 - 79,0,altersklasse_covid19,55576,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,NA,NA
202053,AG,70 - 79,2,altersklasse_covid19,55576,2,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.009,0.8999999999999999
202101,AG,70 - 79,895,altersklasse_covid19,55576,897,1.61,1.61,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.357,35.699999999999996
202102,AG,70 - 79,1095,altersklasse_covid19,55576,1992,1.97,3.58,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.315,31.5
202103,AG,70 - 79,2153,altersklasse_covid19,55576,4145,3.87,7.46,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.362,36.199999999999996
202104,AG,70 - 79,1601,altersklasse_covid19,55576,5746,2.88,10.34,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.29,28.999999999999996
202105,AG,70 - 79,1507,altersklasse_covid19,55576,7253,2.71,13.05,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.25,25
202106,AG,70 - 79,1130,altersklasse_covid19,55576,8383,2.03,15.08,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.216,21.6
202107,AG,70 - 79,1578,altersklasse_covid19,55576,9961,2.84,17.92,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.268,26.8
202108,AG,70 - 79,3106,altersklasse_covid19,55576,13067,5.59,23.51,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.368,36.8
202109,AG,70 - 79,2934,altersklasse_covid19,55576,16001,5.28,28.79,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.376,37.6
202110,AG,70 - 79,2995,altersklasse_covid19,55576,18996,5.39,34.18,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.353,35.3
202111,AG,70 - 79,1866,altersklasse_covid19,55576,20862,3.36,37.54,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.37,37
202112,AG,70 - 79,2949,altersklasse_covid19,55576,23811,5.31,42.84,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.381,38.1
202113,AG,70 - 79,3735,altersklasse_covid19,55576,27546,6.72,49.56,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.398,39.800000000000004
202114,AG,70 - 79,4594,altersklasse_covid19,55576,32140,8.27,57.83,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.377,37.7
202115,AG,70 - 79,5292,altersklasse_covid19,55576,37432,9.52,67.35,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.28,28.000000000000004
202116,AG,70 - 79,4123,altersklasse_covid19,55576,41555,7.42,74.77,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.187,18.7
202117,AG,70 - 79,1161,altersklasse_covid19,55576,42716,2.09,76.86,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.075,7.5
202118,AG,70 - 79,1712,altersklasse_covid19,55576,44428,3.08,79.94,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.075,7.5
202119,AG,70 - 79,1126,altersklasse_covid19,55576,45554,2.03,81.97,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.061,6.1
202120,AG,70 - 79,923,altersklasse_covid19,55576,46477,1.66,83.63,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.054,5.4
202121,AG,70 - 79,645,altersklasse_covid19,55576,47122,1.16,84.79,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.027,2.7
202122,AG,70 - 79,357,altersklasse_covid19,55576,47479,0.64,85.43,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.014,1.4000000000000001
202123,AG,70 - 79,251,altersklasse_covid19,55576,47730,0.45,85.88,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.008,0.8
202124,AG,70 - 79,159,altersklasse_covid19,55576,47889,0.29,86.17,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.006,0.6
202125,AG,70 - 79,149,altersklasse_covid19,55576,48038,0.27,86.44,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.011,1.0999999999999999
202052,AG,80+,0,altersklasse_covid19,31821,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,NA,NA
202053,AG,80+,1,altersklasse_covid19,31821,1,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.004,0.4
202101,AG,80+,941,altersklasse_covid19,31821,942,2.96,2.96,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.375,37.5
202102,AG,80+,1259,altersklasse_covid19,31821,2201,3.96,6.92,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.362,36.199999999999996
202103,AG,80+,2238,altersklasse_covid19,31821,4439,7.03,13.95,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.376,37.6
202104,AG,80+,1882,altersklasse_covid19,31821,6321,5.91,19.86,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.341,34.1
202105,AG,80+,1976,altersklasse_covid19,31821,8297,6.21,26.07,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.327,32.7
202106,AG,80+,1200,altersklasse_covid19,31821,9497,3.77,29.85,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.229,22.900000000000002
202107,AG,80+,1147,altersklasse_covid19,31821,10644,3.6,33.45,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.195,19.5
202108,AG,80+,2458,altersklasse_covid19,31821,13102,7.72,41.17,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.291,29.099999999999998
202109,AG,80+,2315,altersklasse_covid19,31821,15417,7.28,48.45,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.297,29.7
202110,AG,80+,2116,altersklasse_covid19,31821,17533,6.65,55.1,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.249,24.9
202111,AG,80+,742,altersklasse_covid19,31821,18275,2.33,57.43,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.147,14.7
202112,AG,80+,1302,altersklasse_covid19,31821,19577,4.09,61.52,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.168,16.8
202113,AG,80+,782,altersklasse_covid19,31821,20359,2.46,63.98,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.083,8.3
202114,AG,80+,1287,altersklasse_covid19,31821,21646,4.04,68.02,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.106,10.6
202115,AG,80+,1029,altersklasse_covid19,31821,22675,3.23,71.26,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.054,5.4
202116,AG,80+,571,altersklasse_covid19,31821,23246,1.79,73.05,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.026,2.6
202117,AG,80+,353,altersklasse_covid19,31821,23599,1.11,74.16,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.023,2.3
202118,AG,80+,789,altersklasse_covid19,31821,24388,2.48,76.64,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.035,3.5000000000000004
202119,AG,80+,535,altersklasse_covid19,31821,24923,1.68,78.32,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.029,2.9000000000000004
202120,AG,80+,442,altersklasse_covid19,31821,25365,1.39,79.71,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.026,2.6
202121,AG,80+,313,altersklasse_covid19,31821,25678,0.98,80.7,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.013,1.3
202122,AG,80+,175,altersklasse_covid19,31821,25853,0.55,81.25,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.007,0.7000000000000001
202123,AG,80+,109,altersklasse_covid19,31821,25962,0.34,81.59,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.004,0.4
202124,AG,80+,77,altersklasse_covid19,31821,26039,0.24,81.83,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.003,0.3
202125,AG,80+,74,altersklasse_covid19,31821,26113,0.23,82.06,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.006,0.6
202052,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202053,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,NA,NA
202101,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202102,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202103,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202104,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202105,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202106,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202107,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202108,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202109,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202110,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202111,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202112,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202113,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202114,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202115,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202116,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202117,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202118,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202119,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202120,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202121,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202122,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202123,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202124,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202125,AI,0 - 9,0,altersklasse_covid19,1763,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202052,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202053,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,NA,NA
202101,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202102,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202103,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202104,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202105,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202106,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202107,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202108,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202109,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202110,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202111,AI,10 - 19,0,altersklasse_covid19,1642,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202112,AI,10 - 19,1,altersklasse_covid19,1642,1,0.06,0.06,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.004,0.4
202113,AI,10 - 19,0,altersklasse_covid19,1642,1,0,0.06,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202114,AI,10 - 19,2,altersklasse_covid19,1642,3,0.12,0.18,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.007,0.7000000000000001
202115,AI,10 - 19,0,altersklasse_covid19,1642,3,0,0.18,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202116,AI,10 - 19,0,altersklasse_covid19,1642,3,0,0.18,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202117,AI,10 - 19,2,altersklasse_covid19,1642,5,0.12,0.3,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.004,0.4
202118,AI,10 - 19,3,altersklasse_covid19,1642,8,0.18,0.49,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.007,0.7000000000000001
202119,AI,10 - 19,10,altersklasse_covid19,1642,18,0.61,1.1,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.024,2.4
202120,AI,10 - 19,6,altersklasse_covid19,1642,24,0.37,1.46,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.018,1.7999999999999998
202121,AI,10 - 19,31,altersklasse_covid19,1642,55,1.89,3.35,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.045,4.5
202122,AI,10 - 19,32,altersklasse_covid19,1642,87,1.95,5.3,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.041,4.1000000000000005
202123,AI,10 - 19,38,altersklasse_covid19,1642,125,2.31,7.61,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.124,12.4
202124,AI,10 - 19,12,altersklasse_covid19,1642,137,0.73,8.34,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.081,8.1
202125,AI,10 - 19,28,altersklasse_covid19,1642,165,1.71,10.05,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.239,23.9
202052,AI,20 - 29,3,altersklasse_covid19,2104,3,0.14,0.14,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.067,6.7
202053,AI,20 - 29,0,altersklasse_covid19,2104,3,0,0.14,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,NA,NA
202101,AI,20 - 29,3,altersklasse_covid19,2104,6,0.14,0.29,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.009,0.8999999999999999
202102,AI,20 - 29,1,altersklasse_covid19,2104,7,0.05,0.33,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.005,0.5
202103,AI,20 - 29,7,altersklasse_covid19,2104,14,0.33,0.67,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.02,2
202104,AI,20 - 29,1,altersklasse_covid19,2104,15,0.05,0.71,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.012,1.2
202105,AI,20 - 29,0,altersklasse_covid19,2104,15,0,0.71,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202106,AI,20 - 29,1,altersklasse_covid19,2104,16,0.05,0.76,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.01,1
202107,AI,20 - 29,0,altersklasse_covid19,2104,16,0,0.76,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202108,AI,20 - 29,1,altersklasse_covid19,2104,17,0.05,0.81,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.018,1.7999999999999998
202109,AI,20 - 29,0,altersklasse_covid19,2104,17,0,0.81,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202110,AI,20 - 29,0,altersklasse_covid19,2104,17,0,0.81,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202111,AI,20 - 29,0,altersklasse_covid19,2104,17,0,0.81,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202112,AI,20 - 29,0,altersklasse_covid19,2104,17,0,0.81,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202113,AI,20 - 29,5,altersklasse_covid19,2104,22,0.24,1.05,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.009,0.8999999999999999
202114,AI,20 - 29,1,altersklasse_covid19,2104,23,0.05,1.09,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.003,0.3
202115,AI,20 - 29,4,altersklasse_covid19,2104,27,0.19,1.28,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.043,4.3
202116,AI,20 - 29,11,altersklasse_covid19,2104,38,0.52,1.81,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.024,2.4
202117,AI,20 - 29,15,altersklasse_covid19,2104,53,0.71,2.52,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.031,3.1
202118,AI,20 - 29,20,altersklasse_covid19,2104,73,0.95,3.47,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.05,5
202119,AI,20 - 29,27,altersklasse_covid19,2104,100,1.28,4.75,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.064,6.4
202120,AI,20 - 29,30,altersklasse_covid19,2104,130,1.43,6.18,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.09,9
202121,AI,20 - 29,105,altersklasse_covid19,2104,235,4.99,11.17,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.154,15.4
202122,AI,20 - 29,156,altersklasse_covid19,2104,391,7.41,18.58,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.199,19.900000000000002
202123,AI,20 - 29,93,altersklasse_covid19,2104,484,4.42,23,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.303,30.3
202124,AI,20 - 29,30,altersklasse_covid19,2104,514,1.43,24.43,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.201,20.1
202125,AI,20 - 29,23,altersklasse_covid19,2104,537,1.09,25.52,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.197,19.7
202052,AI,30 - 39,0,altersklasse_covid19,2008,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202053,AI,30 - 39,0,altersklasse_covid19,2008,0,0,0,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,NA,NA
202101,AI,30 - 39,3,altersklasse_covid19,2008,3,0.15,0.15,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.009,0.8999999999999999
202102,AI,30 - 39,4,altersklasse_covid19,2008,7,0.2,0.35,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.021,2.1
202103,AI,30 - 39,5,altersklasse_covid19,2008,12,0.25,0.6,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.014,1.4000000000000001
202104,AI,30 - 39,0,altersklasse_covid19,2008,12,0,0.6,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202105,AI,30 - 39,3,altersklasse_covid19,2008,15,0.15,0.75,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.167,16.7
202106,AI,30 - 39,3,altersklasse_covid19,2008,18,0.15,0.9,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.029,2.9000000000000004
202107,AI,30 - 39,0,altersklasse_covid19,2008,18,0,0.9,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202108,AI,30 - 39,0,altersklasse_covid19,2008,18,0,0.9,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202109,AI,30 - 39,0,altersklasse_covid19,2008,18,0,0.9,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202110,AI,30 - 39,0,altersklasse_covid19,2008,18,0,0.9,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202111,AI,30 - 39,0,altersklasse_covid19,2008,18,0,0.9,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0,0
202112,AI,30 - 39,2,altersklasse_covid19,2008,20,0.1,1,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.008,0.8
202113,AI,30 - 39,3,altersklasse_covid19,2008,23,0.15,1.15,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.005,0.5
202114,AI,30 - 39,5,altersklasse_covid19,2008,28,0.25,1.39,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.017,1.7000000000000002
202115,AI,30 - 39,1,altersklasse_covid19,2008,29,0.05,1.44,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.011,1.0999999999999999
202116,AI,30 - 39,11,altersklasse_covid19,2008,40,0.55,1.99,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.024,2.4
202117,AI,30 - 39,46,altersklasse_covid19,2008,86,2.29,4.28,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.095,9.5
202118,AI,30 - 39,40,altersklasse_covid19,2008,126,1.99,6.27,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.099,9.9
202119,AI,30 - 39,34,altersklasse_covid19,2008,160,1.69,7.97,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.081,8.1
202120,AI,30 - 39,43,altersklasse_covid19,2008,203,2.14,10.11,COVID19AtLeastOneDosePersons,2021-07-02_09-41-56,detailed,0.129,12.9
