date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202101,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AI,chronic_disease,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AI,chronic_disease,14,indication,16128,14,0.1,0.152,15.2,15.2,0.09,0.09,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AI,chronic_disease,73,indication,16128,87,0.5,0.242,24.2,22.1,0.45,0.54,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AI,chronic_disease,57,indication,16128,144,0.9,0.295,29.5,24.5,0.35,0.89,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AI,chronic_disease,134,indication,16128,278,1.7,0.351,35.099999999999994,28.7,0.83,1.72,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AI,chronic_disease,8,indication,16128,286,1.8,0.151,15.1,28.000000000000004,0.05,1.77,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AI,chronic_disease,0,indication,16128,286,1.8,NA,NA,28.000000000000004,0,1.77,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AI,chronic_disease,47,indication,16128,333,2.1,0.495,49.5,29.799999999999997,0.29,2.06,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AI,chronic_disease,0,indication,16128,333,2.1,0,0,29.5,0,2.06,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AI,chronic_disease,25,indication,16128,358,2.2,0.301,30.099999999999998,29.599999999999998,0.16,2.22,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AI,chronic_disease,31,indication,16128,389,2.4,0.378,37.8,30.099999999999998,0.19,2.41,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202114,AI,chronic_disease,11,indication,16128,400,2.5,0.5,50,30.4,0.07,2.48,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202115,AI,chronic_disease,11,indication,16128,411,2.5,1,100,31,0.07,2.55,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202116,AI,chronic_disease,80,indication,16128,491,3,0.412,41.199999999999996,32.300000000000004,0.5,3.04,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202117,AI,chronic_disease,367,indication,16128,858,5.3,0.598,59.8,40.2,2.28,5.32,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202118,AI,chronic_disease,169,indication,16128,1027,6.4,0.577,57.699999999999996,42.3,1.05,6.37,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202119,AI,chronic_disease,18,indication,16128,1045,6.5,0.243,24.3,41.8,0.11,6.48,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202120,AI,chronic_disease,213,indication,16128,1258,7.8,0.472,47.199999999999996,42.6,1.32,7.8,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202121,AI,chronic_disease,138,indication,16128,1396,8.7,0.288,28.799999999999997,40.699999999999996,0.86,8.66,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202122,AI,chronic_disease,107,indication,16128,1503,9.3,0.288,28.799999999999997,39.5,0.66,9.32,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202123,AI,chronic_disease,58,indication,16128,1561,9.7,0.151,15.1,37.3,0.36,9.68,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202124,AI,chronic_disease,35,indication,16128,1596,9.9,0.11,11,35.4,0.22,9.9,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202052,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202053,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202101,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AI,med_prof,16,indication,16128,16,0.1,0.174,17.4,17.4,0.1,0.1,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AI,med_prof,15,indication,16128,31,0.2,0.05,5,7.9,0.09,0.19,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AI,med_prof,21,indication,16128,52,0.3,0.109,10.9,8.9,0.13,0.32,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AI,med_prof,32,indication,16128,84,0.5,0.084,8.4,8.7,0.2,0.52,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AI,med_prof,0,indication,16128,84,0.5,0,0,8.200000000000001,0,0.52,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AI,med_prof,0,indication,16128,84,0.5,NA,NA,8.200000000000001,0,0.52,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AI,med_prof,3,indication,16128,87,0.5,0.032,3.2,7.8,0.02,0.54,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AI,med_prof,0,indication,16128,87,0.5,0,0,7.7,0,0.54,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AI,med_prof,19,indication,16128,106,0.7,0.229,22.900000000000002,8.799999999999999,0.12,0.66,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AI,med_prof,0,indication,16128,106,0.7,0,0,8.200000000000001,0,0.66,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202114,AI,med_prof,0,indication,16128,106,0.7,0,0,8.1,0,0.66,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202115,AI,med_prof,0,indication,16128,106,0.7,0,0,8,0,0.66,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202116,AI,med_prof,8,indication,16128,114,0.7,0.041,4.1000000000000005,7.5,0.05,0.71,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202117,AI,med_prof,29,indication,16128,143,0.9,0.047,4.7,6.7,0.18,0.89,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202118,AI,med_prof,14,indication,16128,157,1,0.048,4.8,6.5,0.09,0.97,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202119,AI,med_prof,9,indication,16128,166,1,0.122,12.2,6.6000000000000005,0.06,1.03,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202120,AI,med_prof,17,indication,16128,183,1.1,0.038,3.8,6.2,0.11,1.13,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202121,AI,med_prof,6,indication,16128,189,1.2,0.013,1.3,5.5,0.04,1.17,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202122,AI,med_prof,16,indication,16128,205,1.3,0.043,4.3,5.4,0.1,1.27,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202123,AI,med_prof,11,indication,16128,216,1.3,0.029,2.9000000000000004,5.2,0.07,1.34,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202124,AI,med_prof,13,indication,16128,229,1.4,0.041,4.1000000000000005,5.1,0.08,1.42,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202052,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202053,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202101,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AI,contact_vuln,1,indication,16128,1,0,0.011,1.0999999999999999,1.0999999999999999,0.01,0.01,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AI,contact_vuln,3,indication,16128,4,0,0.01,1,1,0.02,0.02,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AI,contact_vuln,5,indication,16128,9,0.1,0.026,2.6,1.5,0.03,0.06,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AI,contact_vuln,20,indication,16128,29,0.2,0.052,5.2,3,0.12,0.18,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AI,contact_vuln,0,indication,16128,29,0.2,0,0,2.8000000000000003,0,0.18,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AI,contact_vuln,0,indication,16128,29,0.2,NA,NA,2.8000000000000003,0,0.18,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AI,contact_vuln,3,indication,16128,32,0.2,0.032,3.2,2.9000000000000004,0.02,0.2,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AI,contact_vuln,0,indication,16128,32,0.2,0,0,2.8000000000000003,0,0.2,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AI,contact_vuln,4,indication,16128,36,0.2,0.048,4.8,3,0.02,0.22,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AI,contact_vuln,1,indication,16128,37,0.2,0.012,1.2,2.9000000000000004,0.01,0.23,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202114,AI,contact_vuln,1,indication,16128,38,0.2,0.045,4.5,2.9000000000000004,0.01,0.24,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202115,AI,contact_vuln,0,indication,16128,38,0.2,0,0,2.9000000000000004,0,0.24,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202116,AI,contact_vuln,5,indication,16128,43,0.3,0.026,2.6,2.8000000000000003,0.03,0.27,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202117,AI,contact_vuln,27,indication,16128,70,0.4,0.044,4.3999999999999995,3.3000000000000003,0.17,0.43,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202118,AI,contact_vuln,27,indication,16128,97,0.6,0.092,9.2,4,0.17,0.6,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202119,AI,contact_vuln,3,indication,16128,100,0.6,0.041,4.1000000000000005,4,0.02,0.62,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202120,AI,contact_vuln,53,indication,16128,153,0.9,0.118,11.799999999999999,5.2,0.33,0.95,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202121,AI,contact_vuln,41,indication,16128,194,1.2,0.086,8.6,5.7,0.25,1.2,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202122,AI,contact_vuln,33,indication,16128,227,1.4,0.089,8.9,6,0.2,1.41,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202123,AI,contact_vuln,30,indication,16128,257,1.6,0.078,7.8,6.1,0.19,1.59,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202124,AI,contact_vuln,17,indication,16128,274,1.7,0.053,5.3,6.1,0.11,1.7,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202052,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202053,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202101,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AI,contact_comm,0,indication,16128,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202114,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202115,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202116,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202117,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202118,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202119,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202120,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202121,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202122,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202123,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202124,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202052,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202053,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202101,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AI,other,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AI,other,10,indication,16128,10,0.1,0.033,3.3000000000000003,2.5,0.06,0.06,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AI,other,12,indication,16128,22,0.1,0.062,6.2,3.6999999999999997,0.07,0.14,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AI,other,45,indication,16128,67,0.4,0.118,11.799999999999999,6.9,0.28,0.42,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AI,other,0,indication,16128,67,0.4,0,0,6.6000000000000005,0,0.42,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AI,other,0,indication,16128,67,0.4,NA,NA,6.6000000000000005,0,0.42,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AI,other,4,indication,16128,71,0.4,0.042,4.2,6.4,0.02,0.44,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AI,other,0,indication,16128,71,0.4,0,0,6.3,0,0.44,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AI,other,23,indication,16128,94,0.6,0.277,27.700000000000003,7.8,0.14,0.58,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AI,other,0,indication,16128,94,0.6,0,0,7.3,0,0.58,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202114,AI,other,0,indication,16128,94,0.6,0,0,7.1,0,0.58,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202115,AI,other,0,indication,16128,94,0.6,0,0,7.1,0,0.58,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202116,AI,other,10,indication,16128,104,0.6,0.052,5.2,6.800000000000001,0.06,0.64,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202117,AI,other,68,indication,16128,172,1.1,0.111,11.1,8.1,0.42,1.07,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202118,AI,other,48,indication,16128,220,1.4,0.164,16.400000000000002,9.1,0.3,1.36,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202119,AI,other,40,indication,16128,260,1.6,0.541,54.1,10.4,0.25,1.61,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202120,AI,other,115,indication,16128,375,2.3,0.255,25.5,12.7,0.71,2.33,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202121,AI,other,266,indication,16128,641,4,0.555,55.50000000000001,18.7,1.65,3.97,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202122,AI,other,202,indication,16128,843,5.2,0.543,54.300000000000004,22.2,1.25,5.23,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202123,AI,other,264,indication,16128,1107,6.9,0.689,68.89999999999999,26.400000000000002,1.64,6.86,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202124,AI,other,247,indication,16128,1354,8.4,0.774,77.4,30.099999999999998,1.53,8.4,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202052,AR,age,0,indication,55445,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202053,AR,age,0,indication,55445,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202101,AR,age,0,indication,55445,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AR,age,0,indication,55445,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AR,age,0,indication,55445,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AR,age,447,indication,55445,447,0.8,0.703,70.3,70.1,0.81,0.81,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AR,age,0,indication,55445,447,0.8,NA,NA,70.1,0,0.81,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AR,age,1,indication,55445,448,0.8,0.004,0.4,51.9,0,0.81,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AR,age,726,indication,55445,1174,2.1,0.667,66.7,60.099999999999994,1.31,2.12,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AR,age,190,indication,55445,1364,2.5,0.312,31.2,53.300000000000004,0.34,2.46,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AR,age,197,indication,55445,1561,2.8,0.47,47,52.400000000000006,0.36,2.82,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AR,age,13,indication,55445,1574,2.8,0.271,27.1,52,0.02,2.84,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AR,age,90,indication,55445,1664,3,0.396,39.6,51.1,0.16,3,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AR,age,89,indication,55445,1753,3.2,0.484,48.4,51,0.16,3.16,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AR,age,79,indication,55445,1832,3.3,0.432,43.2,50.6,0.14,3.3,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202114,AR,age,149,indication,55445,1981,3.6,0.434,43.4,50,0.27,3.57,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202115,AR,age,295,indication,55445,2276,4.1,0.397,39.7,48.3,0.53,4.1,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202116,AR,age,239,indication,55445,2515,4.5,0.212,21.2,43.1,0.43,4.54,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202117,AR,age,301,indication,55445,2816,5.1,0.242,24.2,39.800000000000004,0.54,5.08,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202118,AR,age,209,indication,55445,3025,5.5,0.181,18.099999999999998,36.7,0.38,5.46,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202119,AR,age,147,indication,55445,3172,5.7,0.134,13.4,34,0.27,5.72,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202120,AR,age,74,indication,55445,3246,5.9,0.116,11.600000000000001,32.6,0.13,5.85,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202121,AR,age,106,indication,55445,3352,6,0.119,11.899999999999999,30.9,0.19,6.05,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202122,AR,age,57,indication,55445,3409,6.1,0.046,4.6,28.199999999999996,0.1,6.15,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202123,AR,age,38,indication,55445,3447,6.2,0.022,2.1999999999999997,24.9,0.07,6.22,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202124,AR,age,58,indication,55445,3505,6.3,0.023,2.3,21.5,0.1,6.32,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202052,AR,chronic_disease,0,indication,55445,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202053,AR,chronic_disease,1,indication,55445,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202101,AR,chronic_disease,0,indication,55445,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202102,AR,chronic_disease,0,indication,55445,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202103,AR,chronic_disease,1,indication,55445,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202104,AR,chronic_disease,78,indication,55445,80,0.1,0.123,12.3,12.5,0.14,0.14,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202105,AR,chronic_disease,0,indication,55445,80,0.1,NA,NA,12.5,0,0.14,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202106,AR,chronic_disease,46,indication,55445,126,0.2,0.204,20.4,14.6,0.08,0.23,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202107,AR,chronic_disease,212,indication,55445,338,0.6,0.195,19.5,17.299999999999997,0.38,0.61,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202108,AR,chronic_disease,330,indication,55445,668,1.2,0.542,54.2,26.1,0.6,1.2,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202109,AR,chronic_disease,114,indication,55445,782,1.4,0.272,27.200000000000003,26.200000000000003,0.21,1.41,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202110,AR,chronic_disease,13,indication,55445,795,1.4,0.271,27.1,26.3,0.02,1.43,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202111,AR,chronic_disease,79,indication,55445,874,1.6,0.348,34.8,26.900000000000002,0.14,1.58,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202112,AR,chronic_disease,71,indication,55445,945,1.7,0.386,38.6,27.500000000000004,0.13,1.7,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
202113,AR,chronic_disease,57,indication,55445,1002,1.8,0.311,31.1,27.700000000000003,0.1,1.81,COVID19FullyVaccPersons,2021-06-22_10-42-13,detailed
