"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"CH",2020-05-13,5,3960,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,29,67,3.71,3.57,TRUE,1,8606033,0.06,0.04,0.04,46.01,NA,NA,NA,NA,NA,0.34,0.78,2,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-05-14,3,3963,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,25,66,3.57,3.29,TRUE,1,8606033,0.03,0.04,0.04,46.05,NA,NA,NA,NA,NA,0.29,0.77,-4,-0.05,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-05-15,3,3966,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,25,62,3.29,3.36,TRUE,1,8606033,0.03,0.04,0.04,46.08,NA,NA,NA,NA,NA,0.29,0.72,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-05-16,3,3969,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,26,58,3.43,3.29,TRUE,1,8606033,0.03,0.04,0.04,46.12,NA,NA,NA,NA,NA,0.3,0.67,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-05-17,5,3974,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,25,56,3,2.86,TRUE,1,8606033,0.06,0.03,0.03,46.18,NA,NA,NA,NA,NA,0.29,0.65,-1,-0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-05-18,3,3977,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,23,55,3,2.57,TRUE,1,8606033,0.03,0.03,0.03,46.21,NA,NA,NA,NA,NA,0.27,0.64,-2,-0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-05-19,2,3979,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,24,51,3.14,2.86,TRUE,1,8606033,0.02,0.04,0.03,46.24,NA,NA,NA,NA,NA,0.28,0.59,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",2,0,88
"CH",2020-05-20,2,3981,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,21,50,2.86,2.5,TRUE,1,8606033,0.02,0.03,0.03,46.26,NA,NA,NA,NA,NA,0.24,0.58,-3,-0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",2,0,88
"CH",2020-05-21,3,3984,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,21,46,2.14,2.64,TRUE,1,8606033,0.03,0.02,0.03,46.29,NA,NA,NA,NA,NA,0.24,0.53,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-05-22,4,3988,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,22,47,1.86,2.57,TRUE,1,8606033,0.05,0.02,0.03,46.34,NA,NA,NA,NA,NA,0.26,0.55,1,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",4,0,88
"CH",2020-05-23,1,3989,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,20,46,2.29,2.57,TRUE,1,8606033,0.01,0.03,0.03,46.35,NA,NA,NA,NA,NA,0.23,0.53,-2,-0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-05-24,0,3989,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,15,40,2,2.43,TRUE,1,8606033,0,0.02,0.03,46.35,NA,NA,NA,NA,NA,0.17,0.46,-5,-0.06,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-05-25,1,3990,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,13,36,2.29,2.21,TRUE,1,8606033,0.01,0.03,0.03,46.36,NA,NA,NA,NA,NA,0.15,0.42,-2,-0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-05-26,5,3995,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,16,40,2,2.07,TRUE,1,8606033,0.06,0.02,0.02,46.42,NA,NA,NA,NA,NA,0.19,0.46,3,0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-05-27,0,3995,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,14,35,2.29,2.07,TRUE,1,8606033,0,0.03,0.02,46.42,NA,NA,NA,NA,NA,0.16,0.41,-2,-0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-05-28,5,4000,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,16,37,2.71,2.07,TRUE,1,8606033,0.06,0.03,0.02,46.48,NA,NA,NA,NA,NA,0.19,0.43,2,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-05-29,2,4002,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,14,36,2.57,1.79,TRUE,1,8606033,0.02,0.03,0.02,46.5,NA,NA,NA,NA,NA,0.16,0.42,-2,-0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",2,0,88
"CH",2020-05-30,3,4005,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,16,36,1.86,1.71,TRUE,1,8606033,0.03,0.02,0.02,46.54,NA,NA,NA,NA,NA,0.19,0.42,2,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-05-31,3,4008,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,19,34,2.14,1.71,TRUE,1,8606033,0.03,0.02,0.02,46.57,NA,NA,NA,NA,NA,0.22,0.4,3,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-06-01,0,4008,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,18,31,1.86,1.71,TRUE,1,8606033,0,0.02,0.02,46.57,NA,NA,NA,NA,NA,0.21,0.36,-1,-0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-02,0,4008,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,13,29,1.57,1.36,TRUE,1,8606033,0,0.02,0.02,46.57,NA,NA,NA,NA,NA,0.15,0.34,-5,-0.06,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-03,2,4010,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,15,29,1.14,1.43,TRUE,1,8606033,0.02,0.01,0.02,46.6,NA,NA,NA,NA,NA,0.17,0.34,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",2,0,88
"CH",2020-06-04,3,4013,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,13,29,0.71,1.14,TRUE,1,8606033,0.03,0.01,0.01,46.63,NA,NA,NA,NA,NA,0.15,0.34,-2,-0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-06-05,0,4013,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,11,25,0.86,1.21,TRUE,1,8606033,0,0.01,0.01,46.63,NA,NA,NA,NA,NA,0.13,0.29,-2,-0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-06,0,4013,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,8,24,0.86,1,TRUE,1,8606033,0,0.01,0.01,46.63,NA,NA,NA,NA,NA,0.09,0.28,-3,-0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-07,0,4013,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,FALSE,4013,0,FALSE,4881,0,5,24,0.71,0.86,TRUE,1,8606033,0,0.01,0.01,46.63,NA,NA,NA,NA,NA,0.06,0.28,-3,-0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-08,1,4014,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,1,FALSE,4881,0,6,24,0.43,0.93,TRUE,1,8606033,0.01,0,0.01,46.64,NA,NA,NA,0.01,NA,0.07,0.28,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-09,0,4014,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,1,FALSE,4881,0,6,19,0.86,0.93,TRUE,1,8606033,0,0.01,0.01,46.64,NA,NA,NA,0.01,NA,0.07,0.22,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-10,1,4015,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,2,FALSE,4881,0,5,20,0.86,0.93,TRUE,1,8606033,0.01,0.01,0.01,46.65,NA,NA,NA,0.02,NA,0.06,0.23,-1,-0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-11,1,4016,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,3,FALSE,4881,0,3,16,1,0.93,TRUE,1,8606033,0.01,0.01,0.01,46.66,NA,NA,NA,0.03,NA,0.03,0.19,-2,-0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-12,3,4019,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,6,FALSE,4881,0,6,17,1,1.29,TRUE,1,8606033,0.03,0.01,0.01,46.7,NA,NA,NA,0.07,NA,0.07,0.2,3,0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-06-13,0,4019,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,6,FALSE,4881,0,6,14,1,1.71,TRUE,1,8606033,0,0.01,0.02,46.7,NA,NA,NA,0.07,NA,0.07,0.16,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-14,1,4020,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,7,FALSE,4881,0,7,12,1.14,1.71,TRUE,1,8606033,0.01,0.01,0.02,46.71,NA,NA,NA,0.08,NA,0.08,0.14,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-15,1,4021,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,8,FALSE,4881,0,7,13,1.43,1.86,TRUE,1,8606033,0.01,0.02,0.02,46.72,NA,NA,NA,0.09,NA,0.08,0.15,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-16,0,4021,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,8,FALSE,4881,0,7,13,1.71,2.07,TRUE,1,8606033,0,0.02,0.02,46.72,NA,NA,NA,0.09,NA,0.08,0.15,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-17,2,4023,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,10,FALSE,4881,0,8,13,2.57,2.29,TRUE,1,8606033,0.02,0.03,0.03,46.75,NA,NA,NA,0.12,NA,0.09,0.15,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",2,0,88
"CH",2020-06-18,3,4026,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,13,FALSE,4881,0,10,13,2.43,2.21,TRUE,1,8606033,0.03,0.03,0.03,46.78,NA,NA,NA,0.15,NA,0.12,0.15,2,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-06-19,5,4031,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,18,FALSE,4881,0,12,18,2.71,2.36,TRUE,1,8606033,0.06,0.03,0.03,46.84,NA,NA,NA,0.21,NA,0.14,0.21,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-06-20,6,4037,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,24,FALSE,4881,0,18,24,3.14,2.43,TRUE,1,8606033,0.07,0.04,0.03,46.91,NA,NA,NA,0.28,NA,0.21,0.28,6,0.07,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
"CH",2020-06-21,0,4037,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,24,FALSE,4881,0,17,24,3.43,2.43,TRUE,1,8606033,0,0.04,0.03,46.91,NA,NA,NA,0.28,NA,0.2,0.28,-1,-0.00999999999999998,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-22,3,4040,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,27,FALSE,4881,0,19,26,3,2.71,TRUE,1,8606033,0.03,0.03,0.03,46.94,NA,NA,NA,0.31,NA,0.22,0.3,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-06-23,3,4043,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,30,FALSE,4881,0,22,29,3,3.29,TRUE,1,8606033,0.03,0.03,0.04,46.98,NA,NA,NA,0.35,NA,0.26,0.34,3,0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-06-24,4,4047,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,34,FALSE,4881,0,24,32,2.29,3.57,TRUE,1,8606033,0.05,0.03,0.04,47.03,NA,NA,NA,0.4,NA,0.28,0.37,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",4,0,88
"CH",2020-06-25,0,4047,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,34,FALSE,4881,0,21,31,2.43,3.71,TRUE,1,8606033,0,0.03,0.04,47.03,NA,NA,NA,0.4,NA,0.24,0.36,-3,-0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",0,0,88
"CH",2020-06-26,5,4052,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,39,FALSE,4881,0,21,33,2.71,3.71,TRUE,1,8606033,0.06,0.03,0.04,47.08,NA,NA,NA,0.45,NA,0.24,0.38,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-06-27,1,4053,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,40,FALSE,4881,0,16,34,3.43,3.43,TRUE,1,8606033,0.01,0.04,0.04,47.09,NA,NA,NA,0.46,NA,0.19,0.4,-5,-0.05,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-28,1,4054,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,41,FALSE,4881,0,17,34,3.71,3.93,TRUE,1,8606033,0.01,0.04,0.05,47.11,NA,NA,NA,0.48,NA,0.2,0.4,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-06-29,5,4059,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,46,FALSE,4881,0,19,38,4.43,3.93,TRUE,1,8606033,0.06,0.05,0.05,47.16,NA,NA,NA,0.53,NA,0.22,0.44,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-06-30,8,4067,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,54,FALSE,4881,0,24,46,4.43,4.21,TRUE,1,8606033,0.09,0.05,0.05,47.26,NA,NA,NA,0.63,NA,0.28,0.53,5,0.06,"COVID19Hosp","","2021-02-05_07-44-50","day",8,0,88
"CH",2020-07-01,6,4073,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,60,FALSE,4881,0,26,50,4.57,4.21,TRUE,1,8606033,0.07,0.05,0.05,47.33,NA,NA,NA,0.7,NA,0.3,0.58,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
"CH",2020-07-02,5,4078,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,65,FALSE,4881,0,31,52,5.43,5,TRUE,1,8606033,0.06,0.06,0.06,47.39,NA,NA,NA,0.76,NA,0.36,0.6,5,0.06,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-07-03,5,4083,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,70,FALSE,4881,0,31,52,5.14,5.14,TRUE,1,8606033,0.06,0.06,0.06,47.44,NA,NA,NA,0.81,NA,0.36,0.6,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-07-04,2,4085,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,72,FALSE,4881,0,32,48,5,5.79,TRUE,1,8606033,0.02,0.06,0.07,47.47,NA,NA,NA,0.84,NA,0.37,0.56,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",2,0,88
"CH",2020-07-05,7,4092,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,79,FALSE,4881,0,38,55,4.71,6.57,TRUE,1,8606033,0.08,0.05,0.08,47.55,NA,NA,NA,0.92,NA,0.44,0.64,6,0.07,"COVID19Hosp","","2021-02-05_07-44-50","day",7,0,88
"CH",2020-07-06,3,4095,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,82,FALSE,4881,0,36,55,5.57,6.57,TRUE,1,8606033,0.03,0.06,0.08,47.58,NA,NA,NA,0.95,NA,0.42,0.64,-2,-0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",3,0,88
"CH",2020-07-07,7,4102,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,89,FALSE,4881,0,35,59,5.86,6.36,TRUE,1,8606033,0.08,0.07,0.07,47.66,NA,NA,NA,1.03,NA,0.41,0.69,-1,-0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",7,0,88
"CH",2020-07-08,4,4106,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,93,FALSE,4881,0,33,59,7,6.43,TRUE,1,8606033,0.05,0.08,0.07,47.71,NA,NA,NA,1.08,NA,0.38,0.69,-2,-0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",4,0,88
"CH",2020-07-09,11,4117,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,104,FALSE,4881,0,39,70,7.71,6.43,TRUE,1,8606033,0.13,0.09,0.07,47.84,NA,NA,NA,1.21,NA,0.45,0.81,6,0.07,"COVID19Hosp","","2021-02-05_07-44-50","day",11,0,88
"CH",2020-07-10,7,4124,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,111,FALSE,4881,0,41,72,8,6.5,TRUE,1,8606033,0.08,0.09,0.08,47.92,NA,NA,NA,1.29,NA,0.48,0.84,2,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",7,0,88
"CH",2020-07-11,10,4134,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,121,FALSE,4881,0,49,81,7.71,6.79,TRUE,1,8606033,0.12,0.09,0.08,48.04,NA,NA,NA,1.41,NA,0.57,0.94,8,0.09,"COVID19Hosp","","2021-02-05_07-44-50","day",10,0,88
"CH",2020-07-12,12,4146,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,133,FALSE,4881,0,54,92,8.14,6.36,TRUE,1,8606033,0.14,0.09,0.07,48.18,NA,NA,NA,1.55,NA,0.63,1.07,5,0.0600000000000001,"COVID19Hosp","","2021-02-05_07-44-50","day",12,0,88
"CH",2020-07-13,5,4151,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,138,FALSE,4881,0,56,92,7.29,6.64,TRUE,1,8606033,0.06,0.08,0.08,48.23,NA,NA,NA,1.6,NA,0.65,1.07,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-07-14,5,4156,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,143,FALSE,4881,0,54,89,7.14,6.57,TRUE,1,8606033,0.06,0.08,0.08,48.29,NA,NA,NA,1.66,NA,0.63,1.03,-2,-0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-07-15,7,4163,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,150,FALSE,4881,0,57,90,6.57,6.86,TRUE,1,8606033,0.08,0.08,0.08,48.37,NA,NA,NA,1.74,NA,0.66,1.05,3,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",7,0,88
"CH",2020-07-16,5,4168,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,155,FALSE,4881,0,51,90,5,6.64,TRUE,1,8606033,0.06,0.06,0.08,48.43,NA,NA,NA,1.8,NA,0.59,1.05,-6,-0.0700000000000001,"COVID19Hosp","","2021-02-05_07-44-50","day",5,0,88
"CH",2020-07-17,6,4174,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,161,FALSE,4881,0,50,91,5.29,7.21,TRUE,1,8606033,0.07,0.06,0.08,48.5,NA,NA,NA,1.87,NA,0.58,1.06,-1,-0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
"CH",2020-07-18,6,4180,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,167,FALSE,4881,0,46,95,5.43,7.21,TRUE,1,8606033,0.07,0.06,0.08,48.57,NA,NA,NA,1.94,NA,0.53,1.1,-4,-0.0499999999999999,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
"CH",2020-07-19,1,4181,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,168,FALSE,4881,0,35,89,5.57,6.64,TRUE,1,8606033,0.01,0.06,0.08,48.58,NA,NA,NA,1.95,NA,0.41,1.03,-11,-0.12,"COVID19Hosp","","2021-02-05_07-44-50","day",1,0,88
"CH",2020-07-20,7,4188,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,175,FALSE,4881,0,37,93,6,6.79,TRUE,1,8606033,0.08,0.07,0.08,48.66,NA,NA,NA,2.03,NA,0.43,1.08,2,0.02,"COVID19Hosp","","2021-02-05_07-44-50","day",7,0,88
"CH",2020-07-21,6,4194,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,181,FALSE,4881,0,38,92,7.29,7.36,TRUE,1,8606033,0.07,0.08,0.09,48.73,NA,NA,NA,2.1,NA,0.44,1.07,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
"CH",2020-07-22,8,4202,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,189,FALSE,4881,0,39,96,7.86,7.86,TRUE,1,8606033,0.09,0.09,0.09,48.83,NA,NA,NA,2.2,NA,0.45,1.12,1,0.01,"COVID19Hosp","","2021-02-05_07-44-50","day",8,0,88
"CH",2020-07-23,8,4210,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,197,FALSE,4881,0,42,93,8.29,7.93,TRUE,1,8606033,0.09,0.1,0.09,48.92,NA,NA,NA,2.29,NA,0.49,1.08,3,0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",8,0,88
"CH",2020-07-24,15,4225,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,212,FALSE,4881,0,51,101,8.29,8.14,TRUE,1,8606033,0.17,0.1,0.09,49.09,NA,NA,NA,2.46,NA,0.59,1.17,9,0.1,"COVID19Hosp","","2021-02-05_07-44-50","day",15,0,88
"CH",2020-07-25,10,4235,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,222,FALSE,4881,0,55,101,9.29,8.14,TRUE,1,8606033,0.12,0.11,0.09,49.21,NA,NA,NA,2.58,NA,0.64,1.17,4,0.05,"COVID19Hosp","","2021-02-05_07-44-50","day",10,0,88
"CH",2020-07-26,4,4239,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,226,FALSE,4881,0,58,93,10.14,8.5,TRUE,1,8606033,0.05,0.12,0.1,49.26,NA,NA,NA,2.63,NA,0.67,1.08,3,0.03,"COVID19Hosp","","2021-02-05_07-44-50","day",4,0,88
"CH",2020-07-27,7,4246,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,233,FALSE,4881,0,58,95,9.86,8.36,TRUE,1,8606033,0.08,0.11,0.1,49.34,NA,NA,NA,2.71,NA,0.67,1.1,0,0,"COVID19Hosp","","2021-02-05_07-44-50","day",7,0,88
"CH",2020-07-28,13,4259,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,246,FALSE,4881,0,65,103,9,8.07,TRUE,1,8606033,0.15,0.1,0.09,49.49,NA,NA,NA,2.86,NA,0.76,1.2,7,0.09,"COVID19Hosp","","2021-02-05_07-44-50","day",13,0,88
"CH",2020-07-29,14,4273,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,260,FALSE,4881,0,71,110,8.43,8,TRUE,1,8606033,0.16,0.1,0.09,49.65,NA,NA,NA,3.02,NA,0.83,1.28,6,0.07,"COVID19Hosp","","2021-02-05_07-44-50","day",14,0,88
"CH",2020-07-30,6,4279,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,266,FALSE,4881,0,69,111,8.71,8.36,TRUE,1,8606033,0.07,0.1,0.1,49.72,NA,NA,NA,3.09,NA,0.8,1.29,-2,-0.0299999999999999,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
"CH",2020-07-31,9,4288,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,275,FALSE,4881,0,63,114,8.43,7.71,TRUE,1,8606033,0.1,0.1,0.09,49.83,NA,NA,NA,3.2,NA,0.73,1.32,-6,-0.0700000000000001,"COVID19Hosp","","2021-02-05_07-44-50","day",9,0,88
"CH",2020-08-01,6,4294,FALSE,21851,0,FALSE,21481,0,FALSE,20226,0,TRUE,4013,281,FALSE,4881,0,59,114,6.86,7.64,TRUE,1,8606033,0.07,0.08,0.09,49.9,NA,NA,NA,3.27,NA,0.69,1.32,-4,-0.04,"COVID19Hosp","","2021-02-05_07-44-50","day",6,0,88
