"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"AG",202032,2503,31696,1,100,685845,364.95,4621.45,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.52
"AG",202033,2975,34671,1,100,685845,433.77,5055.22,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.5
"AG",202034,4133,38804,1,100,685845,602.61,5657.84,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.65
"AG",202035,5593,44397,1,100,685845,815.49,6473.33,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,2.82
"AG",202036,6479,50876,1,100,685845,944.67,7418,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.18
"AG",202037,5971,56847,1,100,685845,870.6,8288.61,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.41
"AG",202038,5473,62320,1,100,685845,797.99,9086.6,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.81
"AG",202039,4469,66789,1,100,685845,651.6,9738.21,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.97
"AG",202040,3787,70576,1,100,685845,552.17,10290.37,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.88
"AG",202041,4956,75532,1,100,685845,722.61,11012.98,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.04
"AG",202042,7203,82735,1,100,685845,1050.24,12063.22,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,11.66
"AG",202043,10615,93350,1,100,685845,1547.73,13610.95,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,16.22
"AG",202044,13752,107102,1,100,685845,2005.12,15616.06,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,19.62
"AG",202045,13333,120435,1,100,685845,1944.03,17560.09,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,19.76
"AG",202046,11379,131814,1,100,685845,1659.12,19219.21,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,19.11
"AG",202047,11289,143103,1,100,685845,1646,20865.21,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.39
"AG",202048,12454,155557,1,100,685845,1815.86,22681.07,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.24
"AG",202049,13317,168874,1,100,685845,1941.69,24622.76,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.31
"AG",202050,15040,183914,1,100,685845,2192.92,26815.68,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,18.98
"AG",202051,16897,200811,1,100,685845,2463.68,29279.36,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,17.57
"AG",202052,14712,215523,1,100,685845,2145.09,31424.45,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,16.98
"AG",202053,10739,226262,1,100,685845,1565.81,32990.25,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,20.4
"AG",202101,11970,238232,1,100,685845,1745.29,34735.55,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,15.99
"AG",202102,10636,248868,1,100,685845,1550.79,36286.33,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,13.21
"AG",202103,11565,260433,1,100,685845,1686.24,37972.57,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,10.85
"AG",202104,11748,272181,1,100,685845,1712.92,39685.5,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,8.33
"AG",202105,12628,284809,1,100,685845,1841.23,41526.73,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,6
"AG",202106,10602,295411,1,100,685845,1545.83,43072.56,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,5.49
"AG",202107,9307,304718,1,100,685845,1357.01,44429.57,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,5.11
"AG",202108,8834,313552,1,100,685845,1288.05,45717.62,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,6.18
"AG",202109,10194,323746,1,100,685845,1486.34,47203.96,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,5.17
"AG",202110,11659,335405,1,100,685845,1699.95,48903.91,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,6.89
"AG",202111,14109,349514,1,100,685845,2057.17,50961.08,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,7.41
"AG",202112,16021,365535,1,100,685845,2335.95,53297.03,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,6.95
"AG",202113,15599,381134,1,100,685845,2274.42,55571.45,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,6.21
"AG",202114,14490,395624,1,100,685845,2112.72,57684.17,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,8.47
"AG",202115,7647,403271,1,100,685845,1114.97,58799.15,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-15",FALSE,FALSE,FALSE,FALSE,FALSE,9.42
"AI",202009,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202010,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202011,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202012,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202013,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202014,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202015,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202016,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202017,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202018,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202019,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202020,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202021,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202022,22,22,1,100,16128,136.41,136.41,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202023,26,48,1,100,16128,161.21,297.62,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202024,23,71,1,100,16128,142.61,440.23,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202025,38,109,1,100,16128,235.62,675.84,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202026,68,177,1,100,16128,421.63,1097.47,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202027,97,274,1,100,16128,601.44,1698.91,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202028,55,329,1,100,16128,341.02,2039.93,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202029,54,383,1,100,16128,334.82,2374.75,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202030,56,439,1,100,16128,347.22,2721.97,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202031,41,480,1,100,16128,254.22,2976.19,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.44
"AI",202032,35,515,1,100,16128,217.01,3193.2,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202033,60,575,1,100,16128,372.02,3565.23,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202034,72,647,1,100,16128,446.43,4011.66,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202035,78,725,1,100,16128,483.63,4495.29,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202036,91,816,1,100,16128,564.24,5059.52,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202037,85,901,1,100,16128,527.03,5586.56,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.35
"AI",202038,105,1006,1,100,16128,651.04,6237.6,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,5.71
"AI",202039,64,1070,1,100,16128,396.83,6634.42,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,7.81
"AI",202040,97,1167,1,100,16128,601.44,7235.86,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,4.12
"AI",202041,160,1327,1,100,16128,992.06,8227.93,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,20
"AI",202042,220,1547,1,100,16128,1364.09,9592.01,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,33.64
"AI",202043,263,1810,1,100,16128,1630.7,11222.72,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,34.22
"AI",202044,328,2138,1,100,16128,2033.73,13256.45,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,35.67
"AI",202045,242,2380,1,100,16128,1500.5,14756.94,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,30.58
"AI",202046,226,2606,1,100,16128,1401.29,16158.23,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,23.45
"AI",202047,183,2789,1,100,16128,1134.67,17292.91,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.22
"AI",202048,192,2981,1,100,16128,1190.48,18483.38,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,13.54
"AI",202049,224,3205,1,100,16128,1388.89,19872.27,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.84
"AI",202050,233,3438,1,100,16128,1444.69,21316.96,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,27.47
"AI",202051,205,3643,1,100,16128,1271.08,22588.05,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,13.66
"AI",202052,176,3819,1,100,16128,1091.27,23679.32,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,19.32
"AI",202053,140,3959,1,100,16128,868.06,24547.37,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,34.29
"AI",202101,208,4167,1,100,16128,1289.68,25837.05,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,15.87
"AI",202102,203,4370,1,100,16128,1258.68,27095.73,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,16.26
"AI",202103,239,4609,1,100,16128,1481.89,28577.63,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,14.64
"AI",202104,295,4904,1,100,16128,1829.12,30406.75,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,6.44
"AI",202105,198,5102,1,100,16128,1227.68,31634.42,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,6.57
"AI",202106,357,5459,1,100,16128,2213.54,33847.97,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,3.64
"AI",202107,286,5745,1,100,16128,1773.31,35621.28,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,4.2
"AI",202108,437,6182,1,100,16128,2709.57,38330.85,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,2.06
"AI",202109,429,6611,1,100,16128,2659.97,40990.82,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,2.33
"AI",202110,607,7218,1,100,16128,3763.64,44754.46,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,2.14
"AI",202111,513,7731,1,100,16128,3180.8,47935.27,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,1.56
"AI",202112,690,8421,1,100,16128,4278.27,52213.54,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,3.48
"AI",202113,593,9014,1,100,16128,3676.84,55890.38,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,4.22
"AI",202114,564,9578,1,100,16128,3497.02,59387.4,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,3.72
"AI",202115,246,9824,1,100,16128,1525.3,60912.7,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-15",FALSE,FALSE,FALSE,FALSE,FALSE,2.85
"AR",202009,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202010,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202011,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202012,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202013,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202014,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202015,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202016,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202017,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202018,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202019,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202020,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202021,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202022,90,90,1,100,55445,162.32,162.32,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202023,93,183,1,100,55445,167.73,330.06,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202024,123,306,1,100,55445,221.84,551.9,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AR",202025,181,487,1,100,55445,326.45,878.35,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AR",202026,313,800,1,100,55445,564.52,1442.87,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.96
"AR",202027,391,1191,1,100,55445,705.2,2148.07,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.51
"AR",202028,249,1440,1,100,55445,449.09,2597.17,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"AR",202029,202,1642,1,100,55445,364.33,2961.49,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.5
"AR",202030,122,1764,1,100,55445,220.04,3181.53,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,0.82
"AR",202031,153,1917,1,100,55445,275.95,3457.48,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.31
"AR",202032,174,2091,1,100,55445,313.82,3771.3,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,0.57
"AR",202033,223,2314,1,100,55445,402.2,4173.51,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.04
"AR",202034,339,2653,1,100,55445,611.42,4784.92,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.06
"AR",202035,414,3067,1,100,55445,746.69,5531.61,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.21
"AR",202036,395,3462,1,100,55445,712.42,6244.03,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.27
"AR",202037,448,3910,1,100,55445,808.01,7052.03,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.35
"AR",202038,395,4305,1,100,55445,712.42,7764.45,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.53
"AR",202039,353,4658,1,100,55445,636.67,8401.12,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.98
"AR",202040,408,5066,1,100,55445,735.86,9136.98,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.6
"AR",202041,412,5478,1,100,55445,743.08,9880.06,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.44
"AR",202042,587,6065,1,100,55445,1058.71,10938.77,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,17.89
"AR",202043,935,7000,1,100,55445,1686.36,12625.12,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.53
"AR",202044,1208,8208,1,100,55445,2178.74,14803.86,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,23.01
"AR",202045,919,9127,1,100,55445,1657.5,16461.36,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,23.61
"AR",202046,830,9957,1,100,55445,1496.98,17958.34,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,24.58
"AR",202047,817,10774,1,100,55445,1473.53,19431.87,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,22.28
"AR",202048,978,11752,1,100,55445,1763.91,21195.78,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,19.84
"AR",202049,1072,12824,1,100,55445,1933.45,23129.23,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.19
"AR",202050,1085,13909,1,100,55445,1956.89,25086.12,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,17.97
"AR",202051,1210,15119,1,100,55445,2182.34,27268.46,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,16.69
"AR",202052,917,16036,1,100,55445,1653.89,28922.36,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,16.36
"AR",202053,680,16716,1,100,55445,1226.44,30148.8,"COVID19Test","","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,22.79
"AR",202101,970,17686,1,100,55445,1749.48,31898.28,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,21.24
"AR",202102,714,18400,1,100,55445,1287.76,33186.04,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,15.83
"AR",202103,822,19222,1,100,55445,1482.55,34668.59,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,12.65
"AR",202104,939,20161,1,100,55445,1693.57,36362.16,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,10.44
"AR",202105,714,20875,1,100,55445,1287.76,37649.92,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,7.98
"AR",202106,905,21780,1,100,55445,1632.25,39282.17,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.97
"AR",202107,802,22582,1,100,55445,1446.48,40728.65,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,5.11
"AR",202108,730,23312,1,100,55445,1316.62,42045.27,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,4.38
"AR",202109,710,24022,1,100,55445,1280.55,43325.82,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,5.63
"AR",202110,833,24855,1,100,55445,1502.39,44828.21,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,6.96
"AR",202111,942,25797,1,100,55445,1698.98,46527.19,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,4.88
"AR",202112,919,26716,1,100,55445,1657.5,48184.69,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,6.2
"AR",202113,1017,27733,1,100,55445,1834.25,50018.94,"COVID19Test","","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,6.49
